xml_id	true	pred	corpus_id	modality	text_snippet
doc_324755	left	right	web1	web	Colloque Henri Guillemin 2021 - Les Ami(e)s d'Henri Guillemin Ce colloque, initialement prévu le 28 novembre 2020 a dû être ajourné à cause de la crise sanitaire. Colloque Henri Guillemin Enseignement de l’Histoire en péril Histoire politique, littéraire, économique PARIS – 6 NOVEMBRE 2021 ECOLE NOR…
doc_159555	right	left	web1	web	Les syndicats du groupe de presse catholique Bayard appellent à la grève suite à la nomination d'un cadre dirigeant qu'ils accusent d'être de droite Points clés de l’article du Monde - Appel à la grève : Les syndicats de Bayard organisent une heure de grève jeudi 28 novembre, protestant contre des m…
doc_397706	left	right	web1	web	Les bombardiers d'eau : Les mauvaises raisons d'un choix Lors du vote de la loi de Finances de 2006, Nicolas Sarkozy, alors ministre de l'Intérieur, s'était fait le promoteur de l'achat de d'un bombardier d'eau Dash-8 pour remplacer les deux Tracker perdus lors des accidents de l'année précédente. P…
doc_408064	left	right	web1	web	Une Chambre blanche et plutôt masculine La « diversité » progresse au sein de l'Assemblée nationale. Elle compte huit députés d'origine africaine, asiatique ou maghrébine, qui vont rejoindre les trois élus d'outre-mer déjà présents. 11 députés sur 577, on ne peut pas parler de raz-de-marée. Pour ce …
doc_358101	left	right	web1	web	Grande-Bretagne : réfugiés déportés vers le Rwanda Selon ce plan annoncé en avril, le Royaume-Uni va déporter dans ce pays d’Afrique les migrants entrés clandestinement. Il ne s’agit pas d’immigrés rwandais, mais d’Afghans, d’Iraniens, d’Érythréens, etc. ayant souvent gagné les côtes anglaises dans …
doc_274315	right	left	web1	web	Les ventes de jeux vidéos augmentent de 50% le jour du versement de l'ARS L’allocation de rentrée scolaire dope les ventes de tablettes et de jeux vidéos à Tours. L’ARS, l’Allocation de Rentrée Scolaire, est versée à partir de mardi. En Indre-et-Loire,cela concerne 22 422 familles, pour un montant t…
doc_219410	right	left	web1	web	Des femmes de gendarmes manifestent Une cinquantaine de femmes de gendarmes mobiles ont bloqué temporairement les accès mercredi matin de la caserne Marguerite à Rennes pour protester contre la dissolution annoncée de l’escadron de 115 hommes à partir du 1er septembre, a-t-on appris auprès des manif…
doc_089142	right	left	web1	web	Exposition Après la Shoah. Rescapés, réfugiés, survivants. 1944-1947 L'EXPOSITION En 1944-1945, la libération de l’Europe soulève un immense sentiment de soulagement, de joie, d’espoir. Elle créé pourtant, en parallèle, de nouvelles tensions politiques internes et internationales. La sortie du génoc…
doc_105985	right	left	web1	web	RIP net neutrality? FCC backs new rules that permit pay-based Internet 'fast lane' With the Federal Communications Commission (FCC) announcing a new set of rules that could lay the foundation for a permit pay-based Internet, the online chatter has increased and questions are now surrounding the FCC …
doc_332102	left	right	web1	web	Accueil - Centre des Arts de la Parole - Retrouver une parole juste ?Écouter sur France Inter - © France Inter - @France Culture - Ne sait-on plus se parler ?Écouter France Culture - Voix au chapitre Côtes d'ArmorDécouvrir le Podcast n°4 - CAP & Secours Catholique - (Ré)Apprendre à nous parlerDiscus…
doc_261308	right	left	web1	web	"« Démocratisons l’orthographe ! » : ""Il faudrait faire preuve de plus de tolérance et considérer les écarts non comme des fautes mais comme des variantes"", explique le linguiste Christophe Benzitoun Pourquoi ne pas renouer avec la langue française telle qu’elle était jusqu’au XVIIe siècle, où l’orth…"
doc_109059	right	left	web1	web	Portail d'Accueil - Accueil À l'occasion de son Bicentenaire, l'ULiège a créé un tout nouveau site web. Retrouvez désormais les acteurs culturels ULiège, les actualités et l'agenda des activités sur le site institutionnel. Les articles publiés ici entre 2009 et 2017 restent cependant accessibles. [s…
doc_274090	right	left	web1	web	Grande Guerre : La géographie des morts pour la France Le sentiment que des régions ont été plus sacrifiées que d’autres durant la Grande Guerre, bien présent dans la mémoire collective, en particulier en Bretagne et en Corse, est-il fondé ? En étudiant la répartition géographique des « morts pour l…
doc_104543	right	left	web1	web	Appel à la résistance ! | Marion Sigaut Il faut faire l’union sacrée ! Depuis le passage de la loi Schiappa, les Français commencent à comprendre l’étendue de l’horreur : ils n’ont plus autorité sur leurs enfants. Les Droits sexuels sont passés par là. Désormais YouTube ralentit la propagation de me…
doc_527693	left	right	web1	web	lipodrame LIPODRAME court-métrage - 12'51 - 2013 UN FILM DE MARCO CANDORE SYNOPSIS Une voix dans le noir, un homme, une femme qui écrit, une galerie de portraits, de personnages, de fantômes. Une histoire potentielle, qui s'énonce, se dépeint, mais ne commence jamais : le récit se dissipe au fur et …
doc_286878	right	left	web1	web	L’écologie française bonne à jeter aux orties Comment l’écologie politique, dont le rayonnement ne cesse d’être annoncé pour le XXIème siècle, va-t-elle pouvoir se faire une place au soleil ? Si elle continue à être représentée, en France, par une bande de zozos, elle ne risque pas de faire long feu…
doc_453384	left	right	web1	web	Российское Социалистическое Движение НАСТОЯЩИЙ МАТЕРИАЛ (ИНФОРМАЦИЯ) ПРОИЗВЕДЁН И (ИЛИ) РАСПРОСТРАНЁН ИНОСТРАННЫМ АГЕНТОМ «РОССИЙСКОЕ СОЦИАЛИСТИЧЕСКОЕ ДВИЖЕНИЕ» (РСД), ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА «РОССИЙСКОЕ СОЦИАЛИСТИЧЕСКОЕ ДВИЖЕНИЕ» (РСД) 18+ В связи с решением Минюста о признан…
doc_468979	left	right	web1	web	L’UNI lance une pétition contre l’attribution d’une salle communale Victoire de la liberté d’expression : le Conseil d’État condamne Nantes Université pour l’exclusion illégale de la responsable de l’UNI Violences et apologie du terrorisme à Sciences Po Strasbourg : l’UNI exige des sanctions ! Pétit…
doc_452142	right	left	web1	web	Victimes des vaccins Covid 19, ce que révèlent les chiffres officiels - Le site des éditions de l'Artilleur Description Au moment de la vaccination de masse contre le Covid 19, gouvernements, laboratoires et médecins médiatiques nous ont assuré que ces vaccins étaient « sûrs et efficaces ». Cinq ans…
doc_441458	right	left	web1	web	"Tęczowi ""banderowcy"" Część polskiej prawicy obawia się, że Ukraina pod wpływem wspierającego ją Zachodu stanie się „forpocztą globalizmu”, „przedmurzem lewactwa” w tej szerokości geograficznej. Przecież praprzyczyną wojny był Euromajdan. Czyli rewolucja w obronie prozachodniego kursu państwa. Ukraiń…"
doc_452815	left	right	web1	web	Monsieur le Ministre de l'Intérieur : en démocratie, chaque voix compte Demain, devant le Conseil d'État, le Parti socialiste, par la voix de son avocat, défendra le retrait de la circulaire émise par le ministère de l'Intérieur concernant l'attribution des étiquettes politiques. Une circulaire qui …
doc_327450	left	right	web1	web	Trésors sauvés de Gaza - 5000 ans d'histoire Rien n’est pire que l’abandon et l’oubli. Cette exposition, que je qualifierai de salut public, rend hommage à Gaza, vibrante et merveilleusement jeune. Jack Lang, président de l'Institut du monde arabe Visites guidées de l'exposition Accompagné d'une con…
doc_343080	left	right	web1	web	Les derniers chiffres du logement social à Paris | Apur La note présente les principaux chiffres sur le logement social à Paris en 2024 : le nombre de logements sociaux, le développement du parc depuis 2001 (application de la loi SRU), la demande de logement social et les attributions. De 2001 à 202…
doc_340719	left	right	web1	web	Soirée Michel Rocard SOIREE MICHEL ROCARD Un Homme, une Pensée, une certaine idée de la Politique. 17 Novembre 2016 CONFLANS Sainte Honorine Le 17 novembre, la salle des fêtes de Conflans a réuni près de 300 personnes pour évoquer la mémoire de Michel Rocard. Trois table-rondes (« La pensée socialis…
doc_345546	left	right	web1	web	LA PÊCHE ÉLECTRIQUE INTERDITE PAR LE PARLEMENT EUROPÉEN ! Réaction de Younous Omarjee suite à l’interdiction de la pêche électrique par le Parlement Européen. Une victoire importante ! Un amendement, adopté par 402 voix contre 232 interdit dorénavant le recours au courant électrique impulsionnel (ut…
doc_438890	right	left	web1	web	Proxem Studio Proxem Studio Glean Insights from Your Textual Data with Natural Language Processing AI-Powered Semantic Analysis of Textual Data Proxem Studio solutions deliver a combination of natural language processing and machine learning technologies to better understand customer expectations, m…
doc_268504	right	left	web1	web	Chlordécone : Poison Durable (Docu) L’affaire de la Chlordécone est le scandale sanitaire le plus retentissant de ces dix dernières années aux Antilles françaises. Cet insecticide a été épandu sur les bananiers pendant plus de vingt ans, jusqu’en 1993 et sûrement même après, polluant la flore et int…
doc_405840	left	right	web1	web	Assis sur un tas d’or C’est le journal économique Les Échos qui l’écrit, en soulignant que, pendant le deuxième trimestre, Air France a fait des bénéfices supérieurs aux attentes, malgré une perte de 335 millions d’euros due aux grèves. Alors, pour en finir avec le blocage des salaires, il faudra qu…
doc_353936	left	right	web1	web	Le côté obscur de la force Le nouveau spectacle de la compagnie La Machine, s’appelle « La Porte des Ténèbres », avec en vedette le Minotaure. Le titre du spectacle affole l’évêque de Toulouse, Guy de Kerimel, qui va même « consacrer » la ville et le diocèse, lors d’une messe en l’église du sacré-cœ…
doc_222581	right	left	web1	web	Syndicats : La retraite à taux plein à 67 ans de moins en moins contestée La CFDT demande au patronat d’améliorer son texte, tout en saluant des avancées. Les autres syndicats exigent une hausse des cotisations, ce que le Medef refuse. Le report de l’âge de la retraite à taux plein de 65 à 67 ans es…
doc_192776	right	left	web1	web	Selon l'écrivain Michel Houellebecq, rien ne justifiait l’arrêt des soins de Vincent Lambert, mort ce matin après onze ans d’état végétatif Tribune. Ainsi, l’Etat français a réussi à faire ce à quoi s’acharnait, depuis des années, la plus grande partie de sa famille : tuer Vincent Lambert. J’avoue q…
doc_361236	left	right	web1	web	Italie : l’accueil des migrants lourdement condamné Deux fois plus lourd que les réquisitions du parquet, le verdict est celui du procès intenté à Domenico Lucano, ancien maire du village calabrais de Riace qui, au fil des années passées à diriger la commune, avait accueilli des milliers de migrants…
doc_154206	right	left	web1	web	Procès AZF : relaxe générale au bénéfice du doute Le tribunal correctionnel de Toulouse a ordonné jeudi 19 novembre la relaxe au bénéfice du doute des prévenus, l’ex-directeur de l’usine Serge Biechlin et Grande Paroisse (filiale de Total), dans le procès AZF, tout en dénonçant des “fautes organisat…
doc_453326	left	right	web1	web	L’ancien chef des identitaires de Tours se délocalise au conseil régional de Bourgogne Dans un article du Journal de Saône et Loire (12/11/17) [1], on apprend que Pierre-Louis Mériguet, l’ancien leader du groupuscule d’extrême-droite tourangeau Vox Populi, a été recruté par le groupe FN au conseil r…
doc_460840	left	right	web1	web	En attendant les médailles, le CHU de Toulouse distribue des masques moisis ou non‐médicaux à des soignants Alors que le gouvernement promet aux soignants « une médaille de l’engagement face aux épidémies » pour services rendus dans « la guerre » contre le coronavirus et que des masques FFP2 et chir…
doc_031192	left	right	web1	web	Votez pour sauver la République - Clip officiel | Les Écologistes Votez pour sauver la République - Clip officiel Découvrez notre clip officiel du second tour des élections législatives 2024 avec le Nouveau Front Populaire. Avec Julia Cagé, Sarah Durocher, Caroline de Haas, Samia Lakehal, Rafaëlle M…
doc_396933	left	right	web1	web	Au Mesnil-Amelot : racisme et détention arbitraire Après avoir vainement tenté de faire réagir sa hiérarchie sur des manifestations ouvertes de racisme, un policier du centre de rétention administrative du Mesnil-Amelot (CRA), près de l’aéroport de Roissy, a choisi début janvier de s’adresser à la p…
doc_386775	left	right	web1	web	Évacuation des migrants : journalistes s’abstenir Le juge des référés avait été saisi par deux journalistes, auxquels la police avait interdit de pénétrer dans les périmètres de sécurité délimités lors des évacuations de campements de fortune dans le Nord fin décembre, à Dunkerque et à Calais. Il es…
doc_164682	right	left	web1	web	Renaissance et Nouveau Front Populaire manigancent pour exclure les députés RN des conseils d'administration de Radio France et France Télévisions C’est pourquoi les parlementaires du Nouveau Front populaire et du camp présidentiel ont, lors des négociations entre groupes, surtout cherché à éviter q…
doc_110107	right	left	web1	web	Toronto News – Local Breaking, Weather and Traffic – CTV News Toronto ADVERTISEMENT Blue Jays battle Yankees in ALDS Editor's Picks Taking Stock is a complete roundup of all the trending stories Canadians need to know in the world of business each week. In Pictures Happening Now Things to Know T.O. …
doc_346798	left	right	web1	web	« Les ouvriers ça fait 40 ans qu’ils s’en prennent, des gifles ! » Le président de la République viendra-t-il chez Whirlpool ? Quel ministre ne fuira pas ? Il n’y aura pas de gifle, vous le savez. Il n’y aura pas de farine. Les ouvriers de mon coin, les ouvriers de notre pays, se comportent bien, tr…
doc_108674	right	left	web1	web	"LCL Banque et Assurance - Ma Vie. Ma Ville. Ma Banque. Notre charte ""J'aime mon client"" 81% de nos clients se déclarent satisfaits, et ce n'est qu'un début ! Notre ambition, c'est votre satisfaction, nous avons donc un objectif clair et simple : devenir numéro 1 de la satisfaction clients Jamais deu…"
doc_283110	right	left	web1	web	Jean-Marie Le Pen censuré dans le journal régional de PACA Communiqué de Presse de Jean-Marie Le Pen, Président d’Honneur du Front National Les censeurs socialistes dirigeant la région PACA refusent que Jean-Marie Le Pen publie dans le journal de la Région, comme la loi l’impose, l’article suivant :…
doc_185974	right	left	web1	web	« Si on ne fait rien, l’Afrique pourrait représenter la moitié des émissions de pollution dans le monde d’ici à 2030 » Sur les cartes répertoriant les foyers de pollution dans le monde, l’Afrique est souvent traversée de grandes zones blanches, là où d’autres continents apparaissent en rouge, jaune …
doc_401480	left	right	web1	web	Qui est privé de vie privée ? La publication sur les réseaux sociaux de la vidéo de Griveaux et sa démission ont suscité une vague d’indignation quasi unanime dans le monde politique et médiatique. Tous ces braves gens ont rivalisé de messages affirmant avoir « mal à la démocratie », condamnant la r…
doc_332543	left	right	web1	web	Tunisie : vers un populisme autoritaire ? Tunisie : vers un populisme autoritaire ? Hatem Nafti Plage de prix : 14,99€ à 22,50€ Le 25 juillet 2021, le président Kaïs Saïed décrète l’état d’exception. Il congédie le chef du gouvernement et gèle le Parlement. Il neutralisera par la suite tous les cont…
doc_293834	right	left	web1	web	Ameer 412 Tension sino-américaine à propos de Taïwan (Traduit) Question : Qu'est-ce qui se cache derrière la tension sino-américaine à propos de Taïwan ? Quelles sont les raisons de cette tension ? Et pourquoi la provocation américaine envers la Chine, avec la visite au président du Congrès et à d'a…
doc_509100	left	right	web1	web	Les LIP, l'imagination au pouvoir - DOC! x La Clef - La Clef Revival 16/04/2023 @ 19:00 documentaire écrit et réalisé par Christian Rouaud (en sa présence) Cycle : 2023 2007 / 118 minutes DOC! x LA CLEF Après deux ans et demi d’actions bénévoles en faveur de la diffusion et de la création cinématogr…
doc_135313	right	left	web1	web	Allemagne : Wagenknecht et Lafontaine veulent rassembler les déçus de la gauche caviar Sahra Wagenknecht, la présidente du groupe communiste au Bundestag, et son mari Oskar Lafontaine, l’ancien président du parti socialiste allemand passé au parti communiste il y a une dizaine d’années, viennent de …
doc_518779	left	right	web1	web	Révolutionnaires, en mémoire d’Ilan Halimi Révolutionnaires, en mémoire d’Ilan Halimi [Audio et photos] Une centaine de personnes ont participé, à Paris, au rassemblement antiraciste coorganisé par les Juives et Juifs révolutionnaires (JJR) et par l’Union des juifs pour la résistance et l’entraide (…
doc_092702	right	left	web1	web	De l’incompétence à l’irresponsabilité… Le sauvetage de la banque DEXIA révèle à quel point nos dirigeants sont complices d’un système bancaire aux abois. Une fois de plus l’Etat vient avec l’argent du contribuable au secours d’un établissement bancaire, sans pour autant imposer les contreparties in…
doc_156831	right	left	web1	web	Les Allemands pourraient avoir disparu dans douze générations Malgré les efforts du gouvernement, les Allemandes ne font pas assez d’enfants. Et les plus diplômées encore moins que les autres. Trente-quatre pour cent des femmes allemandes âgées de 35 à 49 ans et détentrices au moins d’un master n’on…
doc_341320	left	right	web1	web	La représentation des femmes dans les médias audiovisuels pendant l'épidémie de Covid-19 - Arcom (ex-CSA) Dans son dernier rapport sur la « Représentation des femmes à la télévision et à la radio », le Conseil supérieur de l’audiovisuel (CSA) relevait que la place des femmes dans les médias audiovis…
doc_508457	left	right	web1	web	En Europe centrale, l’afflux de céréales ukrainiennes met les agriculteurs en difficulté La réorientation des flux d’exportation des céréales ukrainiennes de la mer Noire vers l’Europe, facilitée par l’Union européenne, a déstabilisé les marchés d’Europe centrale . . .
doc_471999	left	right	web1	web	Ancien secrétaire général de la CFDT, Laurent Berger devient président du conseil d’administration de CIC Ouest - Le Journal des Entreprises Laurent Berger vient d’être nommé président du conseil d’administration du CIC Ouest, l’une des cinq banques régionales du CIC (Crédit Industriel et Commercial…
doc_253676	right	left	web1	web	Les non-dits de la crise économique et financière La critique des banquiers et des spéculateurs est juste. Mais elle ne suffit pas à expliquer l’ampleur de la crise économique et financière. La réalité est la suivante : Les consommateurs et les rentiers contre les producteurs Nous assistons à l’agon…
doc_417906	left	right	web1	web	"Thiers à Marseille élu ""meilleur lycée de France"" par Le Parisien Le lycée Thiers a les félicitations du journal Le Parisien. L’établissement marseillais rafle la première place du Palmarès des lycées 2023 réalisé à partir des données du ministère de l’Éducation nationale. C’est une bonne nouvelle q…"
doc_414564	left	right	web1	web	Extraits de débat entre candidats Extraits des interventions de Frédéric Castello et Dominique Rémond au débat entre candidats organisé à Rochefort par l'association Esprit citoyen. Partager --> Extraits des interventions de Frédéric Castello et Dominique Rémond au débat entre candidats organisé à R…
doc_129906	right	left	web1	web	Alexis Corbière (FI) a été payé pour ses interventions médiatiques pendant la campagne présidentielle L’ancien porte-parole de campagne de Jean-Luc Mélenchon, Alexis Corbière, a touché 205 euros à chacune de ses interventions médiatiques pendant la campagne de 2017, révèle le quotidien Le Monde . Le…
doc_109432	right	left	web1	web	Sea-Watch e.V. · Zivile Seenotrettung an Europas Grenzen Für das Recht auf Bewegungsfreiheit. Wir hören nicht auf, solidarisch an der Seite von Menschen auf der Flucht zu stehen. Dafür brauchen wir Deine Unterstützung! Sea-Watch e.V. ist eine gemeinnützige Initiative, die sich der zivilen Seenotrett…
doc_087050	right	left	web1	web	Телеканал «Дождь» Новости Москвичу прислали электронную повестку через две минуты после оформления микрозайма — «Идите лесом» Четыре человека пострадали в Белгороде из-за удара по гипермаркету «Лента» Один человек погиб в результате ударов по вокзалу в Сумской области На Камчатке при восхождении на …
doc_363228	left	right	web1	web	La Manche : nouveau cimetière de migrants Les corps sans vie de deux jeunes migrants irakiens de 17 et 22 ans ont été découverts échoués sur la plage du Touquet, dans le Pas-de-Calais, lundi 14 octobre. À proximité, une petite embarcation à rames, sans moteur, a été retrouvée. Les contrôles dans les…
doc_453727	left	right	web1	web	Allô Bercy? par l'Observatoire des multinationales par Observatoire des Multinationales Allô Bercy? par l'Observatoire des multinationales À quoi servira la collecte Contreparties Je prends le dossier en main 50 € - 188 contributions Livraison estimée : mai 2021 J'affiche mon soutien 7 € - 132 contr…
doc_031740	right	left	web1	web	"Speeds Reported United 175 For World Trade Center Attack Aircraft Analyzed Speeds Reported United 175 For World Trade Center Attack Aircraft Analyzed For Immediate Release Supplement to ""9/11 World Trade Center Attack"" (PilotsFor911Truth.org) - Much controversy has surrounded the speeds reported for…"
doc_390630	left	right	web1	web	Italie : un gouvernement prêt à tout pour stopper les migrants Dans son empressement à barrer la route aux migrants, Marco Minniti, le ministre de l’Intérieur italien, a multiplié les contacts en Libye. Chefs de gouvernement ou de tribu, notables locaux plus ou moins criminels : il n’a négligé aucun…
doc_169977	right	left	web1	web	Afrique du Sud/Covid-19 : la mesure d'aide gouvernementale réservée aux Noirs jugée illégale par la Cour suprême Le 22 septembre 2021, la Cour suprême d’appel de Bloemfontein a jugé illégale la mise en œuvre par le ministère du Tourisme de la mesure d’autonomisation économique des Noirs (BEE) comme …
doc_256863	right	left	web1	web	En désaccord sur le soutien à la Nupes, le Nouveau Parti anticapitaliste au bord de la rupture «La situation est intenable» entre les défenseurs d’une ligne révolutionnaire stricte et les partisans d’une vision plus «large et unitaire» du Nouveau Parti anticapitaliste (NPA), a confié vendredi à l’AF…
doc_275190	right	left	web1	web	L'emploi (Rediff.) Un homme se prépare pour aller au travail. Dans son monde, l’utilisation de gens en tant qu’objets fait partie du quotidien. « El empleo » a été sélectionné dans de nombreux festivals internationaux de cinéma et d’animation, dans lesquels il a obtenu des critiques excellentes et p…
doc_433210	left	right	web1	web	Etat Les électeurEs n’ont pas voté pour ça ! C’est sous ces auspices qu’un homme, pas vraiment nouveau, arrive à Matignon près de deux mois après le deuxième tour des législatives. Et au mépris le plus…
doc_203654	right	left	web1	web	Editorial du Monde : « Ecologie et extrême droite : un dangereux mélange » Selon l’éditorial du Monde du 14 août, la préoccupation environnementale selon Marine Le Pen procède d’abord de la volonté d’exploiter le désarroi provoqué par la crise climatique et ses conséquences sur l’économie, l’emploi …
doc_515822	left	right	web1	web	Simon Matet 15 décembre 2021 - Par Thierry Pech, Simon Matet Le pouvoir d’achat est la première préoccupation des Français, comme en témoignent de nombreuses enquêtes récentes. Pourtant le bilan du quinquennat qui s’achève affiche des gains de pouvoir d’achat supérieurs aux deux quinquennats qui l’o…
doc_218606	right	left	web1	web	NPA : Appel 2012 pour «un printemps des quartiers populaires» Le 4e Forum social des quartiers populaires aura lieu les 11 et 12 novembre à l’Université de Saint-Denis (93). Le Nouveau Parti Anticapitaliste (NPA) y participe. Dès sa création en février 2009, le NPA a déclaré prioritaire son interven…
doc_373768	left	right	web1	web	Valls : repentance hypocrite Dans un débat organisé par le quotidien Le Monde, Valls a regretté « une augmentation de la fiscalité au cours de ces dernières années (…), des seuils qui ont été extrêmement pénalisants pour les personnes âgées qui ne payaient pas l’impôt sur le revenu et qui ne payaien…
doc_115819	right	left	web1	web	La pédagogie Montessori permet d'apprendre autrement Il existe une cinquantaine d’établissements Montessori en France. Cette méthode d’enseignement remonte à 1907, lorsque Maria Montessori, médecin italienne, décide d’ouvrir sa Maison des enfants, à Rome. Ici, chacun décide seul et selon ses envies …
doc_126547	right	left	web1	web	Pour Mireille Delmas-Marty, l'hospitalité universelle serait la solution pour harmoniser les flux migratoires Pour la juriste Mireille Delmas-Marty, le principe d’hospitalité universelle serait la solution pour harmoniser les flux migratoires. À condition de lui donner une force juridique. Sur le pl…
doc_249756	right	left	web1	web	Les armées vont devoir se serrer le ceinturon Le ministre de la Défense a annoncé, hier, une réduction de son budget de cinq milliards d’euros en trois ans. Mais quels secteurs pâtiront le plus de ces économies? Le chiffre courait depuis plusieurs semaines, et c’est le ministre de la Défense, Hervé …
doc_440502	right	left	web1	web	McKinsey, pour le meilleur et pour le pire Quelle est la véritable influence du cabinet de conseil le plus prestigieux au monde, McKinsey ? Dans cette enquête sans précédent, qui mesure l'impact considérable de McKinsey sur tous les secteurs de l'économie mondiale, des centaines d'interviews d'ancie…
doc_010793	right	left	web1	web	Le mensonger classement de Shanghai Les universités françaises à la peine dans le classement de Shanghai… et tant mieux ! Le Point évidemment, L’Express bien sûr, Le Figaro aussi… À l’occasion de la publication du classement de Shanghai 2019, qui prétend livrer le palmarès des meilleures universités…
doc_221945	right	left	web1	web	Et si l'on s'occupait de l'extrême gauche ! Le débat se focalise sur Marine Le Pen et le Front national. Si l’on écoute Valérie Pécresse et quelques autres à droite, ce ne sont pas leurs idées qui sont en cause, les rendant infréquentables, mais leurs valeurs. L’UMP ne partage pas les mêmes. Soit. M…
doc_157441	right	left	web1	web	Ouest France : burka, croix et biniou même danger Jacques Le Goff, professeur de droit public à Brest, dans les colonnes de Ouest France (29 juillet) : “Rien de plus propice à l’expérience de l’universel que les vacances ! En s’arrachant à l’ordinaire des jours, chacun peut redécouvrir l’unité du ge…
doc_175029	right	left	web1	web	"Le gouvernement veut en finir avec la maison individuelle : un « non-sens écologique, économique et social » et promeut l'""intensité heureuse"" Dans son discours de clôture de la concertation portant sur « Habiter la ville de demain », prononcé ce 14 octobre, Emmanuelle Wargon explique que cette quêt…"
doc_399904	left	right	web1	web	Non-assistance à opérateur surmené Dans le secteur des GMP, on s’esquinte la santé à poser à la main des disques de frein pesant plus de 10 kg. Car, à des cadences pareilles, personne ne peut se servir de l’assistance prévue. La maîtrise prétend qu’on ne l’utilise pas comme il faut. En fait, on n’a …
doc_467005	left	right	web1	web	«Bifle», «suce-pet»: plongée dans les likes Twitter d'Édouard Philippe Le nouveau Premier ministre Édouard Philippe possède un compte Twitter dont il se sert régulièrement (1922 tweets en quatre ans). Mais, au-delà de ses tweets, ce sont peut-être ses «likes» qui sont le plus intéressant. Sur Twitte…
doc_381454	left	right	web1	web	Gentleman Le vice-Premier ministre britannique, John Prescott, a attaqué avec virulence Dominique Voynet qui dirigeait les négociations de La Haye au nom de l'Union européenne. Un accord avait été un moment en vue, à condition que les Européens acceptent un compromis sur la pollution avec les Etats-…
doc_200909	right	left	web1	web	Gassin (83) : un vacancier allemand de 57 ans décède car les urgences, en manque de moyens, n'acceptaient que les urgences vitales ce matin-là S’étant vu refuser l’accès aux soins lors de la fermeture du service de Gassin dans la nuit du 6 au 7 septembre, un quinquagénaire allemand est mort quelques…
doc_221778	right	left	web1	web	Le patronat européen : toujours plus d'immigration (Marianne2) Classiquement, les représentants du capital plaident sans relâche pour plus d’immigration. L’affaire est aussi vieille que le capitalisme lui-même, qui a « libéré » le marché du travail. Dès lors, plus l’offre de celui-ci est abondante, …
doc_222187	right	left	web1	web	Europe : « Réduire les Etats à un statut quasi colonial » « Le semestre européen » : cette formule obscure cache un dispositif qui ferait passer les craintes des anti-Maastrich pour des bluettes. Il s’agit ni plus ni moins d’une mécanique permettant à l’Europe, via sa commission et Ecofin qui rassem…
doc_342245	left	right	web1	web	La France en perspectives de Frédéric Gilli, Martin Vanier, Aurélien Delpirou - Editions Autrement La France en perspectives Imaginer 2050 Nouvel Obs / Autrement - - Cartographe : Guillaume Balavoine, Arthur Beaubois-Jude, Justine Bergeron Imaginer les enjeux et les nouveaux équilibres socioéconomiq…
doc_241107	right	left	web1	web	"Pénurie d'eau à Mayotte : ""Ce qui nous menace, c’est que les Mahorais soient les réfugiés climatiques de demain"" Le préfet du département de Mayotte a annoncé que des coupures d’eau nocturnes débutent ce lundi, toutes les nuits, à raison d’une nuit par semaine pour chaque territoire de l’île. A Mayo…"
doc_439884	right	left	web1	web	Politique France Laurent Fabius ne se contente pas de ses rodomontades grotesques et indignes d’un Ministre des Affaires Etrangères lorsqu’il évoque les évènements dramatiques de Syrie. Il sait aussi, et beaucoup plus discrètement, se ménager des petits plaisirs personnels, de ces plaisirs innocents…
doc_139313	right	left	web1	web	Ministères amers Les violentes colères de Sarkozy et l’hypothèse d’un remaniement en mars attisent les inimitiés. Tous copains en 2008 ? Les équipes gouvernementales sont rarement des modèles de camaraderie. C’était vrai sous Chirac. Ça l’est plus encore sous Sarkozy. Au moindre faux pas, les minist…
doc_354953	left	right	web1	web	Le PS en manque d'adhésion Jean-Christophe Cambadélis, premier secrétaire du PS, a indiqué qu'il visait 500 000 adhérents d'ici 2017. Il a critiqué la pratique actuelle d'adhésion, la jugeant trop complexe et décourageante. Une réflexion sur une baisse de la cotisation, qu'il appelle le prix d'adhés…
doc_295897	left	right	web1	web	Session Porcine 2023 de Jeunes Agriculteurs - Jeunes Agriculteurs La session porc de Jeunes Agriculteurs s’est tenue fin novembre à Milizac-Guipronvel dans le Finistère où les JA du département ont assuré la réception et l’organisation de la session. Du 28 au 30 novembre, un travail de fond sur l’él…
doc_218703	right	left	web1	web	L'Union Européenne négocie sa politique d'immigration avec les pays de la méditerranée [Le sommet a eu lieu à Istamboul, en Turquie du 16 au 18 novembre] Cette rencontre a rassemblé des représentants des conseils économiques et sociaux, des représentants des organisations de la société civile, des e…
doc_287385	right	left	web1	web	"""Les meilleures blagues sont celles qui se préparent, surtout quand, en face, se trouve une athlète noire"" Gérard Holtz commente. C’est son job de journaliste sportif sur l’une des plus grandes chaînes de télévision françaises. Il veut faire de l’humour, il en a tout à fait le droit. Mais, il n’empê…"
doc_525548	left	right	web1	web	Ecouter : Strange fruit Ecouter : Strange fruit 1939, quinze ans avant le boycott des bus de Montgomery en Alabama, le Ku Klux Klan est à son apogée dans le Sud des États-Unis. Les lynchages, dont est victime la communauté Afro-Américaine, sont monnaie courante depuis le principe de ségrégation « sé…
