xml_id	label_true	label_pred	label_raw	corpus_id	modality	text_snippet
doc_219288	right	left	fdesouche_com	web1	web	Comment une automatisation inexorable tuera l'emploi A propos du livre de Martin Ford : The Lights in the Tunnel (Les Lumières dans le Tunnel). Nous dirions volontiers de l’auteur qu’il s’agit d’un nouveau John Maynard Keynes. Il mérite ce compliment par sa capacité à proposer des visions critiques 
doc_193056	right	left	fdesouche_com	web1	web	"Belgique : connu de la justice pour de ""sérieux antécédents"", il poignarde un policier... et est relâché le lendemain Un agent avait été poignardé à Philippeville et n’avait eu la vie sauve que grâce au gilet pare-balles Dans les rangs des syndicats de police, c’est l’incompréhension. La consternati"
doc_249714	right	left	fdesouche_com	web1	web	EDF : pourquoi ça va augmenter Attention ! Hausse des tarifs d’électricité en vue (+ 25 % en 4 ans). Les députés examinent le projet de réforme du marché de l’électricité, présenté comme le plus important depuis l’après-guerre et qui vise à entamer la domination de l’ancien monopole public EDF tout 
doc_453446	left	right	phonandroid_com	web1	web	iPhone 8 et X : la batterie aurait une durée de vie de seulement 18 mois iPhone 8 et X : la batterie aurait une durée de vie de seulement 18 mois Les iPhone 8 et X disposeraient d'une batterie dont la durée serait située autour des 18 mois, révèle ZDNet. Le chiffre varie bien sûr selon les usages ma
doc_432148	left	right	npa_lanticapitaliste_org	web1	web	"""Le Front de gauche va fricoter avec le PS"" si Hollande est élu (Poutou) Brest, 28 fév 2012 (AFP) - Philippe Poutou, candidat du NPA à la présidentielle, a estimé mardi que le Front de gauche allait ""fricoter avec le PS"" si le candidat socialiste François Hollande venait à remporter l'électionprésid"
doc_013557	left	right	editionsamsterdam_fr	web1	web	Les Jacobins noirs Au début de la Révolution française, Saint-Domingue est la plus grande colonie du monde et le plus important marché de la traite européenne des esclaves. Au mois d’août 1791, les esclaves entrent en révolte. Pendant douze ans, ils mettent tour à tour en déroute les Blancs de l’île
doc_343141	left	right	editions_jclattes_fr	web1	web	Rendez les doléances ! (Grand format - Broché 2022), de Association, Didier Le Bret | JC Lattès « Nous sommes le sol sur lequel vous marchez. Vous êtes de plus en plus lourds et nombreux. Ça ne peut pas durer. » « J’ai beaucoup traversé la rue et je ne vois aucune embauche pour les jeunes. Peut-être
doc_091950	right	left	cif_euromortgage_com	web1	web	Crédit Immobilier de France Publications institutionnelles CIF EUROMORTGAGE - RAPPORT ANNUEL 2024 - RAPPORT ANNUEL 2023 - RAPPORT ANNUEL 2021 - RAPPORT SEMESTRIEL 2021 - RAPPORT ANNUEL 2020 - RAPPORT SEMESTRIEL 2020 - RAPPORT ANNUEL 2019 - RAPPORT SEMESTRIEL 2019 - RAPPORT ANNUEL 2018 - RAPPORT SEME
doc_242557	right	left	fdesouche_com	web1	web	Une aide de 480 € pour les locataires de Seine-Saint-Denis en difficulté Le département francilien lance ce fonds en complément du Fonds de solidarité logement jugé moins efficace pour les demandes urgentes. Malgré les aides publiques (Fonds de solidarité logement, prise en charge des salaires), de 
doc_215563	right	left	fdesouche_com	web1	web	FN/Picardie : «Il ne reste plus d’autre 'identité positive' disponible que nationale : 'être Français'» Dans une tribune au « Monde », trois sociologues et politistes à l’université de Picardie-Jules-Verne, Willy Pelletier, Emmanuel Pierru et Sébastien Vignon expliquent qu’à force de voir le lien so
doc_410642	left	right	worldbank_org	web1	web	Un ministre ça ose tout (c’est à ça qu’on les reconnaît)… « Il se tut, me fixa de son regard bleu sur lequel glissaient des éclats métalliques, comme un lac accablé de soleil dont il aurait été impossible, sous le scintillement des reflets, de percer la surface » : c’est en ces termes que le ministr
doc_393406	left	right	worldbank_org	web1	web	"AZF Toulouse : Le témoignage d’un enseignant Beaucoup d'écoles des quartiers populaires ont subi le souffle de l'explosion. Voici ce que rapporte un instituteur : ""Le collège Stendhal est situé dans le quartier populaire de La Faourette (proche du Mirail). Comme dans beaucoup d'endroits, nous avons "
doc_341302	left	right	sueddeutsche_de	web1	web	„Extremisten waren immer das Unglück unseres Landes“ 12. Januar 2024 - 10 Min. Lesezeit Mit einem raumfüllenden „Halloo“ betritt der gut gelaunte Bundespräsident durch eine Seitentür sein Amtszimmer im Schloss Bellevue. Mit einem raumfüllenden „Halloo“ betritt der gut gelaunte Bundespräsident durch 
doc_131833	right	left	fdesouche_com	web1	web	Ciotti accuse Collomb d'avoir menti sous serment en affirmant dans un premier temps qu'il n'avait jamais parlé à Macron de Benalla Eric Ciotti (député LR) accuse Gérard Collomb d’avoir menti sous serment : «Il a dit à Guillaume Larrivé “On n’a pas parlé de Benalla avec Macron”, puis quand je lui dem
doc_459673	left	right	blast_info_fr	web1	web	Installation de migrants : la stratégie de la terreur de l'extrême droite Depuis le 11 janvier, la mairie de Callac (Côtes d'Armor) a annoncé l'abandon de son projet d'accueil de réfugiés suite aux pressions, intimidations et menaces de l'extrême droite, cette dernière se sent pousser des ailes. Un 
doc_467160	left	right	apnews_com	web1	web	Watch the moment officials detain Turkish student Rumeysa Ozturk A lawyer for Rumeysa Ozturk, 30, filed an emergency motion Thursday seeking her release. She was taken by masked federal police in Somerville, Massachusetts, on Tuesday. Watch the moment officials detain Turkish student Rumeysa Ozturk 
doc_524301	left	right	zoomdici_fr	web1	web	Société des jeux : L’awalé - plants stratégiques Société des jeux : L’awalé - plants stratégiques Peu de jeux peuvent se vanter d’une popularité à travers de larges territoires. C’est pourtant le cas de l’awalé, le plus répandu des jeux africains « de parcours », une catégorie dont est aussi origina
doc_324755	left	right	henriguillemin_org	web1	web	Colloque Henri Guillemin 2021 - Les Ami(e)s d'Henri Guillemin Ce colloque, initialement prévu le 28 novembre 2020 a dû être ajourné à cause de la crise sanitaire. Colloque Henri Guillemin Enseignement de l’Histoire en péril Histoire politique, littéraire, économique PARIS – 6 NOVEMBRE 2021 ECOLE NOR
doc_382087	left	right	worldbank_org	web1	web	Réfugiés à Bezons : solidarité de la population Depuis début juin et pendant un mois, un gymnase de Bezons dans le Val-d’Oise a été réquisitionné par la préfecture, pour accueillir environ 80 réfugiés qui dormaient dans la rue, près des métros Stalingrad et La Chapelle à Paris. Le gymnase a été tran
doc_408064	left	right	worldbank_org	web1	web	Une Chambre blanche et plutôt masculine La « diversité » progresse au sein de l'Assemblée nationale. Elle compte huit députés d'origine africaine, asiatique ou maghrébine, qui vont rejoindre les trois élus d'outre-mer déjà présents. 11 députés sur 577, on ne peut pas parler de raz-de-marée. Pour ce 
doc_219410	right	left	fdesouche_com	web1	web	Des femmes de gendarmes manifestent Une cinquantaine de femmes de gendarmes mobiles ont bloqué temporairement les accès mercredi matin de la caserne Marguerite à Rennes pour protester contre la dissolution annoncée de l’escadron de 115 hommes à partir du 1er septembre, a-t-on appris auprès des manif
doc_089142	right	left	memorialdelashoah_org	web1	web	Exposition Après la Shoah. Rescapés, réfugiés, survivants. 1944-1947 L'EXPOSITION En 1944-1945, la libération de l’Europe soulève un immense sentiment de soulagement, de joie, d’espoir. Elle créé pourtant, en parallèle, de nouvelles tensions politiques internes et internationales. La sortie du génoc
doc_105985	right	left	techtimes_com	web1	web	RIP net neutrality? FCC backs new rules that permit pay-based Internet 'fast lane' With the Federal Communications Commission (FCC) announcing a new set of rules that could lay the foundation for a permit pay-based Internet, the online chatter has increased and questions are now surrounding the FCC 
doc_332102	left	right	centredesartsdelaparole_fr	web1	web	Accueil - Centre des Arts de la Parole - Retrouver une parole juste ?Écouter sur France Inter - © France Inter - @France Culture - Ne sait-on plus se parler ?Écouter France Culture - Voix au chapitre Côtes d'ArmorDécouvrir le Podcast n°4 - CAP & Secours Catholique - (Ré)Apprendre à nous parlerDiscus
doc_109059	right	left	uliege_be	web1	web	Portail d'Accueil - Accueil À l'occasion de son Bicentenaire, l'ULiège a créé un tout nouveau site web. Retrouvez désormais les acteurs culturels ULiège, les actualités et l'agenda des activités sur le site institutionnel. Les articles publiés ici entre 2009 et 2017 restent cependant accessibles. [s
doc_274090	right	left	fdesouche_com	web1	web	Grande Guerre : La géographie des morts pour la France Le sentiment que des régions ont été plus sacrifiées que d’autres durant la Grande Guerre, bien présent dans la mémoire collective, en particulier en Bretagne et en Corse, est-il fondé ? En étudiant la répartition géographique des « morts pour l
doc_104543	right	left	marionsigaut_com	web1	web	Appel à la résistance ! | Marion Sigaut Il faut faire l’union sacrée ! Depuis le passage de la loi Schiappa, les Français commencent à comprendre l’étendue de l’horreur : ils n’ont plus autorité sur leurs enfants. Les Droits sexuels sont passés par là. Désormais YouTube ralentit la propagation de me
doc_527693	left	right	mecanoscope_com	web1	web	lipodrame LIPODRAME court-métrage - 12'51 - 2013 UN FILM DE MARCO CANDORE SYNOPSIS Une voix dans le noir, un homme, une femme qui écrit, une galerie de portraits, de personnages, de fantômes. Une histoire potentielle, qui s'énonce, se dépeint, mais ne commence jamais : le récit se dissipe au fur et 
doc_188247	right	left	fdesouche_com	web1	web	Valence : des transfuges du PS et du MRC fusionnent pour fonder un nouveau parti Le Mouvement républicain et citoyen (MRC) et les socialistes ayant quitté le PS dans le sillage d’Emmanuel Maurel ont fondé ce week-end à Valence (Drôme) un nouveau parti baptisé « Gauche républicaine et socialiste », s
doc_016153	left	right	thejc_com	web1	web	Tim Walz’s record on Israel and antisemitism is deeply concerning - The Jewish Chronicle Individual Jews may consider him a “mensch” in personal interactions, but his willingness to work with and promote the policy preferences of his party’s extremists is something American Jews cannot afford to ove
doc_468979	left	right	uni_asso_fr	web1	web	L’UNI lance une pétition contre l’attribution d’une salle communale Victoire de la liberté d’expression : le Conseil d’État condamne Nantes Université pour l’exclusion illégale de la responsable de l’UNI Violences et apologie du terrorisme à Sciences Po Strasbourg : l’UNI exige des sanctions ! Pétit
doc_452142	right	left	editionsartilleur_fr	web1	web	Victimes des vaccins Covid 19, ce que révèlent les chiffres officiels - Le site des éditions de l'Artilleur Description Au moment de la vaccination de masse contre le Covid 19, gouvernements, laboratoires et médecins médiatiques nous ont assuré que ces vaccins étaient « sûrs et efficaces ». Cinq ans
doc_441458	right	left	dorzeczy_pl	web1	web	"Tęczowi ""banderowcy"" Część polskiej prawicy obawia się, że Ukraina pod wpływem wspierającego ją Zachodu stanie się „forpocztą globalizmu”, „przedmurzem lewactwa” w tej szerokości geograficznej. Przecież praprzyczyną wojny był Euromajdan. Czyli rewolucja w obronie prozachodniego kursu państwa. Ukraiń"
doc_452815	left	right	parti_socialiste_fr	web1	web	Monsieur le Ministre de l'Intérieur : en démocratie, chaque voix compte Demain, devant le Conseil d'État, le Parti socialiste, par la voix de son avocat, défendra le retrait de la circulaire émise par le ministère de l'Intérieur concernant l'attribution des étiquettes politiques. Une circulaire qui 
doc_410457	left	right	worldbank_org	web1	web	Un salaire extravagant À leur assemblée, les actionnaires doivent décider du salaire de notre PDG, Sénard, vous savez, celui qui a pondu un magnifique rapport sur « l’entreprise morale et responsable »… Pour 2016, il avait touché 3,3 millions d’euros, 38 % de plus qu’en 2015. Pour sa dernière année,
doc_327793	left	right	armscontrolwonk_com	web1	web	Aaron Stein Aaron Stein Aaron Stein is a Nonresident Fellow at the Atlantic Council’s Rafik Hariri Center for the Middle East. His research interests include US-Turkey relations, Turkish foreign policy, the Syrian conflict, nonproliferation, and the Iranian nuclear program.
doc_327450	left	right	imarabe_org	web1	web	Trésors sauvés de Gaza - 5000 ans d'histoire Rien n’est pire que l’abandon et l’oubli. Cette exposition, que je qualifierai de salut public, rend hommage à Gaza, vibrante et merveilleusement jeune. Jack Lang, président de l'Institut du monde arabe Visites guidées de l'exposition Accompagné d'une con
doc_343080	left	right	apur_org	web1	web	Les derniers chiffres du logement social à Paris | Apur La note présente les principaux chiffres sur le logement social à Paris en 2024 : le nombre de logements sociaux, le développement du parc depuis 2001 (application de la loi SRU), la demande de logement social et les attributions. De 2001 à 202
doc_340719	left	right	psconflans_fr	web1	web	Soirée Michel Rocard SOIREE MICHEL ROCARD Un Homme, une Pensée, une certaine idée de la Politique. 17 Novembre 2016 CONFLANS Sainte Honorine Le 17 novembre, la salle des fêtes de Conflans a réuni près de 300 personnes pour évoquer la mémoire de Michel Rocard. Trois table-rondes (« La pensée socialis
doc_438890	right	left	3ds_com	web1	web	Proxem Studio Proxem Studio Glean Insights from Your Textual Data with Natural Language Processing AI-Powered Semantic Analysis of Textual Data Proxem Studio solutions deliver a combination of natural language processing and machine learning technologies to better understand customer expectations, m
doc_405840	left	right	worldbank_org	web1	web	Assis sur un tas d’or C’est le journal économique Les Échos qui l’écrit, en soulignant que, pendant le deuxième trimestre, Air France a fait des bénéfices supérieurs aux attentes, malgré une perte de 335 millions d’euros due aux grèves. Alors, pour en finir avec le blocage des salaires, il faudra qu
doc_353936	left	right	worldbank_org	web1	web	Le côté obscur de la force Le nouveau spectacle de la compagnie La Machine, s’appelle « La Porte des Ténèbres », avec en vedette le Minotaure. Le titre du spectacle affole l’évêque de Toulouse, Guy de Kerimel, qui va même « consacrer » la ville et le diocèse, lors d’une messe en l’église du sacré-cœ
doc_434918	left	right	npa_lanticapitaliste_org	web1	web	"Saint-Denis (93) Rassemblement ""Non au match France-Israël"" Rassemblement contre le match France-Israël. Rendez-vous jeudi 14 novembre devant l'Hôtel de Ville de Saint-Denis, place du Caquet, 93200 Saint-Denis, Métro Basilique."
doc_222581	right	left	fdesouche_com	web1	web	Syndicats : La retraite à taux plein à 67 ans de moins en moins contestée La CFDT demande au patronat d’améliorer son texte, tout en saluant des avancées. Les autres syndicats exigent une hausse des cotisations, ce que le Medef refuse. Le report de l’âge de la retraite à taux plein de 65 à 67 ans es
doc_192776	right	left	fdesouche_com	web1	web	Selon l'écrivain Michel Houellebecq, rien ne justifiait l’arrêt des soins de Vincent Lambert, mort ce matin après onze ans d’état végétatif Tribune. Ainsi, l’Etat français a réussi à faire ce à quoi s’acharnait, depuis des années, la plus grande partie de sa famille : tuer Vincent Lambert. J’avoue q
doc_361236	left	right	worldbank_org	web1	web	Italie : l’accueil des migrants lourdement condamné Deux fois plus lourd que les réquisitions du parquet, le verdict est celui du procès intenté à Domenico Lucano, ancien maire du village calabrais de Riace qui, au fil des années passées à diriger la commune, avait accueilli des milliers de migrants
doc_154206	right	left	fdesouche_com	web1	web	Procès AZF : relaxe générale au bénéfice du doute Le tribunal correctionnel de Toulouse a ordonné jeudi 19 novembre la relaxe au bénéfice du doute des prévenus, l’ex-directeur de l’usine Serge Biechlin et Grande Paroisse (filiale de Total), dans le procès AZF, tout en dénonçant des “fautes organisat
doc_453326	left	right	larotative_info	web1	web	L’ancien chef des identitaires de Tours se délocalise au conseil régional de Bourgogne Dans un article du Journal de Saône et Loire (12/11/17) [1], on apprend que Pierre-Louis Mériguet, l’ancien leader du groupuscule d’extrême-droite tourangeau Vox Populi, a été recruté par le groupe FN au conseil r
doc_460840	left	right	mediacites_fr	web1	web	En attendant les médailles, le CHU de Toulouse distribue des masques moisis ou non‐médicaux à des soignants Alors que le gouvernement promet aux soignants « une médaille de l’engagement face aux épidémies » pour services rendus dans « la guerre » contre le coronavirus et que des masques FFP2 et chir
doc_394472	left	right	worldbank_org	web1	web	Quoi de neuf chez les scientifiques ? L’annonce a été faite la semaine dernière : une nouvelle espèce humaine, cousine de la nôtre, a été découverte, grâce aux fossiles trouvés dans une grotte dans une île au nord des Philippines, l’Homo luzonensis, qui y vivait il y a environ 50 000 ans. Florent Dé
doc_031192	left	right	lesecologistes_fr	web1	web	Votez pour sauver la République - Clip officiel | Les Écologistes Votez pour sauver la République - Clip officiel Découvrez notre clip officiel du second tour des élections législatives 2024 avec le Nouveau Front Populaire. Avec Julia Cagé, Sarah Durocher, Caroline de Haas, Samia Lakehal, Rafaëlle M
doc_386775	left	right	worldbank_org	web1	web	Évacuation des migrants : journalistes s’abstenir Le juge des référés avait été saisi par deux journalistes, auxquels la police avait interdit de pénétrer dans les périmètres de sécurité délimités lors des évacuations de campements de fortune dans le Nord fin décembre, à Dunkerque et à Calais. Il es
doc_164682	right	left	fdesouche_com	web1	web	Renaissance et Nouveau Front Populaire manigancent pour exclure les députés RN des conseils d'administration de Radio France et France Télévisions C’est pourquoi les parlementaires du Nouveau Front populaire et du camp présidentiel ont, lors des négociations entre groupes, surtout cherché à éviter q
doc_346798	left	right	lafranceinsoumise_fr	web1	web	« Les ouvriers ça fait 40 ans qu’ils s’en prennent, des gifles ! » Le président de la République viendra-t-il chez Whirlpool ? Quel ministre ne fuira pas ? Il n’y aura pas de gifle, vous le savez. Il n’y aura pas de farine. Les ouvriers de mon coin, les ouvriers de notre pays, se comportent bien, tr
doc_108674	right	left	prismic_io	web1	web	"LCL Banque et Assurance - Ma Vie. Ma Ville. Ma Banque. Notre charte ""J'aime mon client"" 81% de nos clients se déclarent satisfaits, et ce n'est qu'un début ! Notre ambition, c'est votre satisfaction, nous avons donc un objectif clair et simple : devenir numéro 1 de la satisfaction clients Jamais deu"
doc_401480	left	right	worldbank_org	web1	web	Qui est privé de vie privée ? La publication sur les réseaux sociaux de la vidéo de Griveaux et sa démission ont suscité une vague d’indignation quasi unanime dans le monde politique et médiatique. Tous ces braves gens ont rivalisé de messages affirmant avoir « mal à la démocratie », condamnant la r
doc_332543	left	right	riveneuve_com	web1	web	Tunisie : vers un populisme autoritaire ? Tunisie : vers un populisme autoritaire ? Hatem Nafti Plage de prix : 14,99€ à 22,50€ Le 25 juillet 2021, le président Kaïs Saïed décrète l’état d’exception. Il congédie le chef du gouvernement et gèle le Parlement. Il neutralisera par la suite tous les cont
doc_293834	right	left	hizb_ut_tahrir_info	web1	web	Ameer 412 Tension sino-américaine à propos de Taïwan (Traduit) Question : Qu'est-ce qui se cache derrière la tension sino-américaine à propos de Taïwan ? Quelles sont les raisons de cette tension ? Et pourquoi la provocation américaine envers la Chine, avec la visite au président du Congrès et à d'a
doc_135313	right	left	fdesouche_com	web1	web	Allemagne : Wagenknecht et Lafontaine veulent rassembler les déçus de la gauche caviar Sahra Wagenknecht, la présidente du groupe communiste au Bundestag, et son mari Oskar Lafontaine, l’ancien président du parti socialiste allemand passé au parti communiste il y a une dizaine d’années, viennent de 
doc_011361	left	right	stephane_c_net	web1	web	Game Design and Slot Development - Stephane C Transforming Ideas into Captivating Game Designs Innovative freelance designer focused on game and slot design. Experience immersive casino apps that engage and excite. Unlock Your Project’s Potential Discover solutions that enhance your gaming experienc
doc_518779	left	right	zoomdici_fr	web1	web	Révolutionnaires, en mémoire d’Ilan Halimi Révolutionnaires, en mémoire d’Ilan Halimi [Audio et photos] Une centaine de personnes ont participé, à Paris, au rassemblement antiraciste coorganisé par les Juives et Juifs révolutionnaires (JJR) et par l’Union des juifs pour la résistance et l’entraide (
doc_341320	left	right	csa_fr	web1	web	La représentation des femmes dans les médias audiovisuels pendant l'épidémie de Covid-19 - Arcom (ex-CSA) Dans son dernier rapport sur la « Représentation des femmes à la télévision et à la radio », le Conseil supérieur de l’audiovisuel (CSA) relevait que la place des femmes dans les médias audiovis
doc_508457	left	right	courrierdeuropecentrale_fr	web1	web	En Europe centrale, l’afflux de céréales ukrainiennes met les agriculteurs en difficulté La réorientation des flux d’exportation des céréales ukrainiennes de la mer Noire vers l’Europe, facilitée par l’Union européenne, a déstabilisé les marchés d’Europe centrale . . .
doc_471999	left	right	lejournaldesentreprises_com	web1	web	Ancien secrétaire général de la CFDT, Laurent Berger devient président du conseil d’administration de CIC Ouest - Le Journal des Entreprises Laurent Berger vient d’être nommé président du conseil d’administration du CIC Ouest, l’une des cinq banques régionales du CIC (Crédit Industriel et Commercial
doc_253676	right	left	fdesouche_com	web1	web	Les non-dits de la crise économique et financière La critique des banquiers et des spéculateurs est juste. Mais elle ne suffit pas à expliquer l’ampleur de la crise économique et financière. La réalité est la suivante : Les consommateurs et les rentiers contre les producteurs Nous assistons à l’agon
doc_417906	left	right	madeinmarseille_net	web1	web	"Thiers à Marseille élu ""meilleur lycée de France"" par Le Parisien Le lycée Thiers a les félicitations du journal Le Parisien. L’établissement marseillais rafle la première place du Palmarès des lycées 2023 réalisé à partir des données du ministère de l’Éducation nationale. C’est une bonne nouvelle q"
doc_414564	left	right	worldbank_org	web1	web	Extraits de débat entre candidats Extraits des interventions de Frédéric Castello et Dominique Rémond au débat entre candidats organisé à Rochefort par l'association Esprit citoyen. Partager --> Extraits des interventions de Frédéric Castello et Dominique Rémond au débat entre candidats organisé à R
doc_129906	right	left	fdesouche_com	web1	web	Alexis Corbière (FI) a été payé pour ses interventions médiatiques pendant la campagne présidentielle L’ancien porte-parole de campagne de Jean-Luc Mélenchon, Alexis Corbière, a touché 205 euros à chacune de ses interventions médiatiques pendant la campagne de 2017, révèle le quotidien Le Monde . Le
doc_109432	right	left	sea_watch_org	web1	web	Sea-Watch e.V. · Zivile Seenotrettung an Europas Grenzen Für das Recht auf Bewegungsfreiheit. Wir hören nicht auf, solidarisch an der Seite von Menschen auf der Flucht zu stehen. Dafür brauchen wir Deine Unterstützung! Sea-Watch e.V. ist eine gemeinnützige Initiative, die sich der zivilen Seenotrett
doc_392273	left	right	worldbank_org	web1	web	À nos lecteurs et correspondants En raison du jour férié de l’Ascension, la parution de notre journal sera avancée de 24 heures pour le numéro de Lutte ouvrière daté du vendredi 22 mai. Merci à nos correspondants d’en tenir compte pour l’envoi de leurs articles. Partager --> En raison du jour férié 
doc_087050	right	left	tvrain_tv	web1	web	Телеканал «Дождь» Новости Москвичу прислали электронную повестку через две минуты после оформления микрозайма — «Идите лесом» Четыре человека пострадали в Белгороде из-за удара по гипермаркету «Лента» Один человек погиб в результате ударов по вокзалу в Сумской области На Камчатке при восхождении на 
doc_363228	left	right	worldbank_org	web1	web	La Manche : nouveau cimetière de migrants Les corps sans vie de deux jeunes migrants irakiens de 17 et 22 ans ont été découverts échoués sur la plage du Touquet, dans le Pas-de-Calais, lundi 14 octobre. À proximité, une petite embarcation à rames, sans moteur, a été retrouvée. Les contrôles dans les
doc_031740	right	left	pilotsfor911truth_org	web1	web	"Speeds Reported United 175 For World Trade Center Attack Aircraft Analyzed Speeds Reported United 175 For World Trade Center Attack Aircraft Analyzed For Immediate Release Supplement to ""9/11 World Trade Center Attack"" (PilotsFor911Truth.org) - Much controversy has surrounded the speeds reported for"
doc_390630	left	right	worldbank_org	web1	web	Italie : un gouvernement prêt à tout pour stopper les migrants Dans son empressement à barrer la route aux migrants, Marco Minniti, le ministre de l’Intérieur italien, a multiplié les contacts en Libye. Chefs de gouvernement ou de tribu, notables locaux plus ou moins criminels : il n’a négligé aucun
doc_391240	left	right	worldbank_org	web1	web	Incendie à Nîmes : Des économies meurtrières Cinq personnes sont mortes et treize ont été blessées à Nîmes lors de l'incendie, semble-t-il accidentel, de leur habitation durant la nuit du 1er janvier. C'est la Société française des habitations économiques qui gère 8 500 logements sociaux dans le mid
doc_343742	left	right	le_refuge_org	web1	web	Fondation Le Refuge Aidez 10 jeunes LGBT+ à reprendre leurs études Mobilisons-nous pour offrir un nouveau départ aux étudiants LGBT+ mis à la porte. Transformez leur rentrée en un nouveau départ. Nous soutenir Parce qu’ils sont LGBT+, des milliers de jeunes de toutes origines et milieux sociaux vive
doc_256863	right	left	fdesouche_com	web1	web	En désaccord sur le soutien à la Nupes, le Nouveau Parti anticapitaliste au bord de la rupture «La situation est intenable» entre les défenseurs d’une ligne révolutionnaire stricte et les partisans d’une vision plus «large et unitaire» du Nouveau Parti anticapitaliste (NPA), a confié vendredi à l’AF
doc_275190	right	left	fdesouche_com	web1	web	L'emploi (Rediff.) Un homme se prépare pour aller au travail. Dans son monde, l’utilisation de gens en tant qu’objets fait partie du quotidien. « El empleo » a été sélectionné dans de nombreux festivals internationaux de cinéma et d’animation, dans lesquels il a obtenu des critiques excellentes et p
doc_433210	left	right	npa_lanticapitaliste_org	web1	web	Etat Les électeurEs n’ont pas voté pour ça ! C’est sous ces auspices qu’un homme, pas vraiment nouveau, arrive à Matignon près de deux mois après le deuxième tour des législatives. Et au mépris le plus…
doc_203654	right	left	fdesouche_com	web1	web	Editorial du Monde : « Ecologie et extrême droite : un dangereux mélange » Selon l’éditorial du Monde du 14 août, la préoccupation environnementale selon Marine Le Pen procède d’abord de la volonté d’exploiter le désarroi provoqué par la crise climatique et ses conséquences sur l’économie, l’emploi 
doc_515822	left	right	lagrandeconversation_com	web1	web	Simon Matet 15 décembre 2021 - Par Thierry Pech, Simon Matet Le pouvoir d’achat est la première préoccupation des Français, comme en témoignent de nombreuses enquêtes récentes. Pourtant le bilan du quinquennat qui s’achève affiche des gains de pouvoir d’achat supérieurs aux deux quinquennats qui l’o
doc_218606	right	left	fdesouche_com	web1	web	NPA : Appel 2012 pour «un printemps des quartiers populaires» Le 4e Forum social des quartiers populaires aura lieu les 11 et 12 novembre à l’Université de Saint-Denis (93). Le Nouveau Parti Anticapitaliste (NPA) y participe. Dès sa création en février 2009, le NPA a déclaré prioritaire son interven
doc_373768	left	right	worldbank_org	web1	web	Valls : repentance hypocrite Dans un débat organisé par le quotidien Le Monde, Valls a regretté « une augmentation de la fiscalité au cours de ces dernières années (…), des seuils qui ont été extrêmement pénalisants pour les personnes âgées qui ne payaient pas l’impôt sur le revenu et qui ne payaien
doc_521828	left	right	zoomdici_fr	web1	web	Bande dessinée : Manolo Prolo, « Les beaux jours reviennent » Bande dessinée : Manolo Prolo, « Les beaux jours reviennent » Manolo Prolo, en plus d’être un camarade d’AL en Moselle, est un illustrateur et militant bien connu de tous ici et depuis longtemps. En 2012, il nous a livré une bande dessiné
doc_440502	right	left	buchetchastel_fr	web1	web	McKinsey, pour le meilleur et pour le pire Quelle est la véritable influence du cabinet de conseil le plus prestigieux au monde, McKinsey ? Dans cette enquête sans précédent, qui mesure l'impact considérable de McKinsey sur tous les secteurs de l'économie mondiale, des centaines d'interviews d'ancie
doc_010793	right	left	cocardeetudiante_com	web1	web	Le mensonger classement de Shanghai Les universités françaises à la peine dans le classement de Shanghai… et tant mieux ! Le Point évidemment, L’Express bien sûr, Le Figaro aussi… À l’occasion de la publication du classement de Shanghai 2019, qui prétend livrer le palmarès des meilleures universités
doc_221945	right	left	fdesouche_com	web1	web	Et si l'on s'occupait de l'extrême gauche ! Le débat se focalise sur Marine Le Pen et le Front national. Si l’on écoute Valérie Pécresse et quelques autres à droite, ce ne sont pas leurs idées qui sont en cause, les rendant infréquentables, mais leurs valeurs. L’UMP ne partage pas les mêmes. Soit. M
doc_467005	left	right	buzzfeed_com	web1	web	«Bifle», «suce-pet»: plongée dans les likes Twitter d'Édouard Philippe Le nouveau Premier ministre Édouard Philippe possède un compte Twitter dont il se sert régulièrement (1922 tweets en quatre ans). Mais, au-delà de ses tweets, ce sont peut-être ses «likes» qui sont le plus intéressant. Sur Twitte
doc_381454	left	right	worldbank_org	web1	web	Gentleman Le vice-Premier ministre britannique, John Prescott, a attaqué avec virulence Dominique Voynet qui dirigeait les négociations de La Haye au nom de l'Union européenne. Un accord avait été un moment en vue, à condition que les Européens acceptent un compromis sur la pollution avec les Etats-
doc_200909	right	left	fdesouche_com	web1	web	Gassin (83) : un vacancier allemand de 57 ans décède car les urgences, en manque de moyens, n'acceptaient que les urgences vitales ce matin-là S’étant vu refuser l’accès aux soins lors de la fermeture du service de Gassin dans la nuit du 6 au 7 septembre, un quinquagénaire allemand est mort quelques
doc_222187	right	left	fdesouche_com	web1	web	Europe : « Réduire les Etats à un statut quasi colonial » « Le semestre européen » : cette formule obscure cache un dispositif qui ferait passer les craintes des anti-Maastrich pour des bluettes. Il s’agit ni plus ni moins d’une mécanique permettant à l’Europe, via sa commission et Ecofin qui rassem
doc_139313	right	left	fdesouche_com	web1	web	Ministères amers Les violentes colères de Sarkozy et l’hypothèse d’un remaniement en mars attisent les inimitiés. Tous copains en 2008 ? Les équipes gouvernementales sont rarement des modèles de camaraderie. C’était vrai sous Chirac. Ça l’est plus encore sous Sarkozy. Au moindre faux pas, les minist
